num,index,date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio,close_ma5,volume_ma5,close_ma5_ratio,volume_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,volume_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,volume_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio
247,247,20170103,36280,36620,36020,36480,7357650,9.35,1.25,14.08,1.01180978,1.038103095,1.024818061,0.971868908,1.000713391,1.002375047,0.997088427,0.991547926,36072,6168210,0.011310712,0.192833902,36048,6452140,0.011984021,0.140342584,35756,8437645,0.02024835,-0.127997208,33508.66667,11707435,0.088673577,-0.371540393,32542.83333,12159297.08,0.120984139,-0.39489512,0.00498615,0.003837719,-0.012609649,0.010526316,0.582086182
248,248,20170104,36500,36520,36100,36160,7971750,9.35,1.25,14.08,1.010053299,1.038406009,1.030855213,0.977526284,0.99991771,1.001921663,0.996766615,0.991175253,36108,6831870,0.001440124,0.166847437,36040,6487795,0.003329634,0.228730254,35816,8136142.5,0.009604646,-0.020205214,33596.33333,11199845,0.07630793,-0.288226757,32600.16667,12133855.83,0.109196783,-0.343015929,0.000548246,0.009955752,-0.001659292,-0.00877193,0.08346415
249,249,20170105,36060,36060,35540,35560,10967450,9.35,1.25,14.08,1.00945221,1.037387452,1.035953656,0.982388918,1.000923226,1.002949312,0.998198836,0.992566703,36068,7692780,-0.014084507,0.425680963,35986,6929330,-0.011837937,0.58275764,35822,8204332.5,-0.007313941,0.336787606,33677.33333,10731160,0.05590308,0.022019055,32649.66667,12141835.42,0.089138225,-0.096722232,-0.002765487,0.014060742,-0.00056243,-0.01659292,0.375789507
250,250,20170106,36180,36440,36040,36200,8880950,9.35,1.25,14.08,1.007462695,1.034392982,1.038430259,0.984972579,1.000639737,1.002607475,0.998291201,0.992600147,36100,7965680,0.002770083,0.114901678,35988,7181965,0.005890853,0.236562696,35842,7825252.5,0.009988282,0.134909065,33761.66667,10514766.67,0.072221948,-0.155383064,32701.33333,12112257.92,0.106988502,-0.266779979,0.017435321,0.006629834,-0.00441989,0.01799775,-0.19024477
251,251,20170109,36600,37500,36560,37220,13194900,9.35,1.25,14.08,1.001897275,1.027986106,1.036596646,0.98336032,0.999296302,1.001096358,0.997168405,0.991414451,36324,9674540,0.024666887,0.363878799,36146,7667970,0.029712831,0.72078138,35923,7952375,0.036105002,0.659240164,33856.33333,10498699.17,0.09935118,0.256812848,32758.5,12125355.83,0.13619366,0.08820724,0.011049724,0.007522837,-0.017732402,0.028176796,0.485753213
252,252,20170110,37280,37400,37080,37240,9099800,9.35,1.25,14.08,0.993391208,1.016571366,1.028486485,0.975859427,0.999606994,1.001112143,0.997582889,0.99176439,36476,10022970,0.020945279,-0.092105434,36274,8095590,0.026630645,0.124044078,36033,7836642.5,0.033497072,0.161186056,33947,10437275.83,0.097004154,-0.128144149,32813.33333,12104794.17,0.13490451,-0.248248266,0.001612037,0.004296455,-0.004296455,0.000537346,-0.310354758
253,253,20170111,37520,38560,37420,38280,12018150,9.35,1.25,14.08,0.995803893,1.016264415,1.030997859,0.978459183,0.999661844,1.001008971,0.997859167,0.991983252,36900,10832250,0.037398374,0.10947864,36504,8832060,0.048652202,0.360741435,36181,7853327.5,0.058013875,0.53032584,34055.33333,10464503.33,0.124053012,0.148468266,32876.83333,12120593.33,0.164345715,-0.008452006,0.007518797,0.007314525,-0.02246604,0.02792696,0.320704851
254,254,20170112,38000,38800,37980,38800,11669150,9.35,1.25,14.08,0.990924821,1.006615117,1.023650975,0.971639957,1.000539251,1.001711154,0.998860197,0.992924044,37548,10972590,0.033343986,0.063481822,36808,9332685,0.05411867,0.250352926,36344,8064030,0.067576491,0.447061829,34160.33333,10401580,0.135820298,0.121863217,32943.5,12153060,0.177774068,-0.039817955,-0.007314525,0,-0.021134021,0.013584117,-0.029039411
255,255,20170113,38100,38320,37460,37460,15954450,9.35,1.25,14.08,0.99656755,1.008365701,1.027160091,0.975335254,1.000758601,1.001713053,0.999244828,0.993271676,37800,12387290,-0.008994709,0.287969362,36950,10176485,0.013802436,0.567776103,36458,8573075,0.02748368,0.860995034,34244.66667,10495313.33,0.093892966,0.520149946,32998.5,12214807.92,0.135203115,0.306156438,-0.018041237,0.022957822,0,-0.034536082,0.36723326
256,256,20170116,36860,37820,36320,36660,16611500,9.35,1.25,14.08,0.990328267,0.99710262,1.016810277,0.965870791,0.999972585,1.000933015,0.998775395,0.992763885,37688,13070610,-0.027276587,0.270904724,37006,11372575,-0.009349835,0.460663042,36498,8816265,0.004438599,0.884187919,34326,10597546.67,0.067995106,0.567485431,33051.33333,12281694.17,0.109183694,0.352541414,-0.016017085,0.031642117,-0.009274414,-0.021356113,0.041182867
257,257,20170117,36580,37460,36580,36960,8150700,9.35,1.25,14.08,0.988176714,0.990844223,1.011178605,0.960899424,0.999908626,1.000827697,0.998975281,0.992936492,37632,12880790,-0.017857143,-0.367220489,37054,11451880,-0.002536838,-0.288265333,36551,8952010,0.011189844,-0.089511741,34406,10578559.17,0.074231239,-0.229507547,33109,12285179.17,0.116312785,-0.336542033,-0.002182215,0.013528139,-0.010281385,0.008183306,-0.509333895
258,258,20170118,37040,37500,36620,36940,8875400,9.35,1.25,14.08,0.99622736,0.994730362,1.016226297,0.966323319,1.000036544,1.000916699,0.999403487,0.993333011,37364,12252240,-0.011347821,-0.275610011,37132,11542245,-0.005170742,-0.231050805,36586,9015020,0.009675832,-0.015487486,34489.33333,10562047.5,0.071055785,-0.159689445,33161.83333,12298903.33,0.113931176,-0.278358423,0.002164502,0.015159718,-0.008662696,-0.000541126,0.088912609
259,259,20170119,37720,37920,37020,37480,9418900,9.35,1.25,14.08,0.997232166,0.993023989,1.015347204,0.966173862,0.99877535,0.999234242,0.997978048,0.991885181,37100,11802190,0.010242588,-0.201936251,37324,11387390,0.004179616,-0.172865775,36655,9158360,0.022507161,0.028448325,34591.66667,10543462.5,0.083497952,-0.106659696,33219.66667,12324602.08,0.128247323,-0.235764373,0.021115322,0.011739594,-0.012273212,0.0146183,0.061236677
260,260,20170120,37120,37420,36880,37200,9185000,9.35,1.25,14.08,0.994729895,0.986085712,1.009469383,0.960903004,0.999524624,0.99965485,0.998598026,0.992479736,37048,10448300,0.004102786,-0.120909622,37424,11417795,-0.005985464,-0.195553958,36706,9299880,0.01345829,-0.012352848,34687.33333,10461262.5,0.072437585,-0.121998898,33278.5,12321946.25,0.117838845,-0.254582043,-0.009605123,0.005913978,-0.008602151,-0.007470651,-0.024833048
261,261,20170123,37200,38060,37000,38060,8810400,9.35,1.25,14.08,0.988687672,0.976660436,1.000176699,0.95254134,1.000712999,1.000799909,1.000001522,0.993878384,37328,8888080,0.019609944,-0.008739795,37508,10979345,0.01471686,-0.197547759,36827,9323657.5,0.03348087,-0.055048944,34783.66667,10437865.83,0.094191718,-0.155919405,33339.16667,12270486.25,0.14160022,-0.281984445,0,0,-0.027850762,0.02311828,-0.040783887
262,262,20170124,38120,38580,37880,38160,11048750,9.35,1.25,14.08,0.987284631,0.971980599,0.995524762,0.948919674,1.000630678,1.000694705,1.000124854,0.994010363,37568,9467690,0.015758092,0.166995328,37600,11174240,0.014893617,-0.011230294,36937,9634915,0.033110431,0.146740786,34873.33333,10420891.67,0.094245842,0.060249963,33395.83333,12266597.5,0.142657517,-0.099281606,0.001576458,0.011006289,-0.007337526,0.00262743,0.254057705
263,263,20170125,38340,39400,38320,39400,13433850,9.35,1.25,14.08,0.987472773,0.967433795,0.990630066,0.944938785,1.000164538,1.000047985,0.999707621,0.993601653,38060,10379380,0.035207567,0.29428251,37712,11315810,0.044760289,0.187175288,37108,10073935,0.061765657,0.333525579,34979.33333,10472332.5,0.126379386,0.282794449,33466.16667,12309247.92,0.177308426,0.091362372,0.004716981,0,-0.027411168,0.032494759,0.215870574
264,264,20170126,39420,40000,39420,39900,15214500,9.35,1.25,14.08,1.002131606,0.979624831,1.001989162,0.957059845,0.998903058,0.998802625,0.998589653,0.992468877,38544,11538500,0.035180573,0.318585605,37822,11670345,0.054941568,0.303688965,37315,10501515,0.06927509,0.44879096,35096.66667,10557586.67,0.136860101,0.441096387,33545.83333,12373494.58,0.189417464,0.229604127,0.000507614,0.002506266,-0.012030075,0.012690355,0.132549493
265,265,20170131,39900,39900,39460,39460,17992200,9.35,1.25,14.08,1.002979008,0.979735998,1.000718178,0.957063311,0.999853756,0.999851471,0.999799687,0.993644575,38996,13299940,0.011898656,0.352803095,38022,11874120,0.037820209,0.515244919,37486,11025302.5,0.05265966,0.631900803,35215.66667,10685092.5,0.120524009,0.683860013,33621.83333,12465013.33,0.173642127,0.443416025,0,0.011150532,0,-0.011027569,0.18256926
266,266,20170201,39540,39660,39040,39120,14150400,9.35,1.25,14.08,1.012733856,0.992401202,1.01262835,0.969699972,0.999497143,0.999218504,0.999325069,0.993150439,39208,14367940,-0.00224444,-0.015140653,38268,11628010,0.022264033,0.216923618,37637,11500292.5,0.039402715,0.230438269,35325.33333,10802535,0.107420548,0.309914756,33687.66667,12524942.92,0.16125585,0.129777604,0.002027369,0.013803681,-0.00204499,-0.00861632,-0.213525861
267,267,20170202,39600,39660,39200,39360,15029300,9.35,1.25,14.08,0.995421006,0.97730034,0.995598831,0.954187799,1.000475481,1.000086833,1.000342849,0.994144077,39448,15164050,-0.002230785,-0.008886148,38508,12315870,0.022125273,0.220319799,37781,11883875,0.041793494,0.264680081,35434.66667,10925325,0.110776641,0.375638711,33754.16667,12557477.5,0.166078262,0.196840687,0.012269939,0.007621951,-0.004065041,0.006134969,0.062111318
268,268,20170203,39400,39500,39180,39460,10386350,9.35,1.25,14.08,0.989340282,0.973567754,0.989780169,0.949353486,1.000256042,0.999801201,1.000226316,0.993998314,39460,14554550,0,-0.28638467,38760,12466965,0.018059856,-0.166890258,37946,12004605,0.039898804,-0.134802853,35544.33333,11008140,0.110162895,-0.056484565,33821.83333,12568837.08,0.166701982,-0.173642722,0.00101626,0.001013685,-0.007095793,0.00254065,-0.308926563
269,269,20170206,39580,39660,39140,39560,8860700,9.35,1.25,14.08,0.994071008,0.978829653,0.992321898,0.95327518,1.000274261,1.000114257,1.000669155,0.994404967,39392,13283790,0.004264825,-0.332968979,38968,12411145,0.015191952,-0.286069094,38146,11899267.5,0.037068107,-0.255357525,35671.66667,10894425,0.109003411,-0.186675754,33894.66667,12539840,0.167145274,-0.293396088,0.003041054,0.002527806,-0.010616785,0.002534212,-0.146889908
270,270,20170207,39560,39580,38760,38820,14041800,9.35,1.25,14.08,0.992820309,0.977979663,0.989072098,0.95094987,1.001142439,1.001233947,1.001917736,0.995662044,39264,12493710,-0.011308068,0.123909551,39130,12896825,-0.00792231,0.088779603,38277,12157310,0.014186065,0.155008797,35769,10931865.83,0.085297324,0.284483382,33958.33333,12569075,0.143165644,0.117170516,0,0.019577537,-0.001545595,-0.018705763,0.584728069
271,271,20170208,38740,38780,38200,38400,17092950,9.35,1.25,14.08,0.997780825,0.980720312,0.989536895,0.952254169,1.000484231,1.000840851,1.001689989,0.99547172,39120,13082220,-0.018404908,0.3065787,39164,13725080,-0.019507711,0.245380719,38336,12352212.5,0.001669449,0.383796628,35876.33333,11002801.67,0.070343495,0.553508871,34020.83333,12624225.83,0.128720147,0.353980056,-0.002060793,0.009895833,-0.005208333,-0.010819165,0.217290518
272,272,20170209,38780,38840,38220,38400,13694150,9.35,1.25,14.08,1.002125456,0.986385987,0.993468327,0.956869031,1.000611995,1.001126376,1.002081858,0.995960214,38928,12815190,-0.013563502,0.068587356,39188,13989620,-0.020108196,-0.021120659,38394,12581930,0.000156274,0.088398203,35998.66667,10978815.83,0.066706174,0.247324867,34079.5,12647984.58,0.126777095,0.082714002,0.009895833,0.011458333,-0.0046875,0,-0.198842213
273,273,20170210,38400,38760,38300,38360,11020750,9.35,1.25,14.08,1.000921324,0.987821728,0.992904795,0.957186626,0.99947939,1.000052548,1.001067268,0.995047344,38708,12942070,-0.00899039,-0.148455386,39084,13748310,-0.018524204,-0.198392384,38398,12532060,-0.000989635,-0.120595497,36125,10934733.33,0.061868512,0.007866371,34138.16667,12677770.42,0.123669012,-0.130702826,0,0.010427529,-0.001564129,-0.001041667,-0.195222047
274,274,20170213,37740,38060,37720,37960,11102050,9.35,1.25,14.08,1.002828538,0.991700989,0.995545102,0.960384948,1,1.000721949,1.001740387,0.995856471,38388,13390340,-0.011149317,-0.170891105,38890,13337065,-0.023913602,-0.167579224,38356,12503705,-0.01032433,-0.112099174,36238.33333,10897964.17,0.047509543,0.018726969,34181.16667,12617562.08,0.110553082,-0.120111324,-0.016162669,0.002634352,-0.006322445,-0.010427529,0.007376993
275,275,20170214,37960,38260,37320,37580,13124150,9.35,1.25,14.08,1.001247568,0.992914448,0.99533206,0.960820985,1.000063928,1.000717377,1.001729696,0.995984411,38140,13206810,-0.014682748,-0.006258892,38702,12850260,-0.02899075,0.021313966,38362,12362190,-0.020384756,0.061636328,36342,10985524.17,0.034065269,0.194676722,34215.16667,12586887.08,0.098343327,0.042684336,0,0.018094731,-0.006918574,-0.010010537,0.182137533
276,276,20170215,37080,37960,37080,37720,14191550,9.35,1.25,14.08,1.006109039,1.001044216,1.002626978,0.968665498,1.000027398,1.000637392,1.001670213,0.996061615,38004,12626530,-0.007472898,0.123946959,38562,12854375,-0.021834967,0.104024894,38415,12241192.5,-0.018091891,0.15932741,36442,11064370.83,0.035069425,0.282635065,34252,12600048.33,0.101249562,0.126309172,-0.013304949,0.006362672,-0.016967126,0.003725386,0.081330981
277,277,20170216,37800,38360,37780,38020,10226350,9.35,1.25,14.08,1.00531863,1.002672663,1.003455115,0.970556803,0.999926929,1.000388367,1.001428543,0.995965947,37928,11932970,0.002425649,-0.143017204,38428,12374080,-0.010617258,-0.173566843,38468,12344975,-0.011646043,-0.171618412,36544.66667,11098473.33,0.040370688,-0.078580477,34287.66667,12589053.75,0.108853524,-0.187679217,0.002120891,0.008942662,-0.006312467,0.00795334,-0.279405703
278,278,20170217,37560,38040,37280,37860,15377450,9.35,1.25,14.08,1.006111158,1.00679061,1.006687954,0.97477718,1.000429192,1.001075959,1.002131318,0.996813164,37828,12804310,0.000845934,0.200958896,38268,12873190,-0.010661649,0.194532979,38514,12670077.5,-0.016980838,0.213682395,36629,11192245.83,0.033607251,0.373937834,34327.66667,12584377.92,0.102900479,0.221947569,-0.012098895,0.004754358,-0.015319599,-0.004208311,0.503708557
279,279,20170220,38220,38780,38160,38660,7485800,9.35,1.25,14.08,1.005550213,1.009367997,1.008216232,0.977599361,0.999716898,1.000214717,1.0013309,0.996164021,37968,12081060,0.018225874,-0.380368941,38178,12735700,0.012625072,-0.412219195,38573,12573422.5,0.002255464,-0.404633066,36723.66667,11105865.83,0.052727124,-0.325959802,34376.66667,12528644.58,0.124600019,-0.402505199,0.009508716,0.003103983,-0.012933264,0.021130481,-0.513196271
280,280,20170221,38540,39560,38420,38940,10562600,9.35,1.25,14.08,1.006038094,1.013409354,1.011464314,0.982289615,0.999853876,1.000239827,1.001383442,0.996378179,38240,11568750,0.018305439,-0.086971367,38190,12387780,0.019638649,-0.147337134,38660,12642302.5,0.007242628,-0.16450346,36822.66667,11152623.33,0.057500815,-0.052904444,34432.5,12516182.92,0.130908299,-0.156084561,-0.003103983,0.015921931,-0.013353878,0.007242628,0.411018194
281,281,20170222,39000,39340,38980,39300,8539450,9.35,1.25,14.08,1.002529787,1.011206637,1.009065361,0.981129736,0.998976861,0.999152564,1.000212656,0.995366622,38556,10438330,0.019296608,-0.181914157,38280,11532430,0.026645768,-0.259527264,38722,12628755,0.014926915,-0.323809037,36927.66667,11190332.5,0.064242709,-0.236890414,34486.66667,12512963.75,0.139570849,-0.317551767,0.001540832,0.001017812,-0.008142494,0.009244992,-0.191539015
282,282,20170223,39020,39440,39020,39180,10217300,9.35,1.25,14.08,0.996177654,1.004765403,1.002356557,0.975897335,0.999598005,0.999684772,1.00069588,0.995993405,38788,10436520,0.010106218,-0.021005086,38358,11184745,0.021429689,-0.086496831,38773,12587182.5,0.010496995,-0.18827744,37021.66667,11139053.33,0.058299194,-0.082749701,34539,12532694.58,0.134369843,-0.184748345,-0.007124682,0.006636039,-0.004083716,-0.003053435,0.196482209
283,283,20170224,38960,39100,38060,38220,9296850,9.35,1.25,14.08,0.992733165,0.999600004,0.997114226,0.971910125,1.000959298,1.00098902,1.002041857,0.997467108,38860,9220400,-0.016469377,0.008291397,38344,11012355,-0.003233883,-0.155780031,38714,12380332.5,-0.012760242,-0.24906298,37099.66667,10992645.83,0.030197935,-0.154266394,34587.5,12439066.67,0.105023491,-0.252608717,-0.00561511,0.023024594,-0.00418629,-0.024502297,-0.090087401
284,284,20170227,38020,38140,37700,38060,9033700,9.35,1.25,14.08,0.990998579,0.99570321,0.992418884,0.968507135,1.000867778,1.000945495,1.002108877,0.997659956,38740,9529980,-0.017552917,-0.05207566,38354,10805520,-0.007665433,-0.163973599,38622,12071292.5,-0.014551292,-0.251637718,37152,10667620.83,0.024440138,-0.153166377,34640.16667,12357762.92,0.098724506,-0.268985814,-0.005232862,0.002101944,-0.009458749,-0.00418629,-0.028305286
285,285,20170228,38060,38760,37960,38440,15088700,9.35,1.25,14.08,0.994434951,0.996151775,0.99205671,0.969460893,1.000484076,1.000602883,1.001795562,0.997487462,38640,10435200,-0.005175983,0.445942579,38440,11001975,0,0.371453762,38571,11926117.5,-0.003396334,0.265181229,37209.66667,10660176.67,0.033064885,0.415426824,34694.33333,12415560.42,0.107961915,0.215305592,0,0.008324662,-0.012486993,0.009984235,0.670267997
286,286,20170302,38420,39860,38420,39720,21249800,9.35,1.25,14.08,0.993143417,0.992021368,0.986166432,0.965181309,0.999050176,0.999200749,1.000408492,0.996237206,38724,12977270,0.025720483,0.637463041,38640,11707800,0.027950311,0.815012214,38601,12281087.5,0.028988886,0.730286508,37296,10758457.5,0.064993565,0.975171627,34757.66667,12522777.08,0.142769461,0.69689198,-0.000520291,0.003524673,-0.032729104,0.033298647,0.408325436
287,287,20170303,39340,39720,39160,39620,12708700,9.35,1.25,14.08,0.985213489,0.97964486,0.972214402,0.95317263,0.999196296,0.999342328,1.000538809,0.996495953,38812,13475550,0.020818304,-0.056906768,38800,11956035,0.021134021,0.062952726,38614,12165057.5,0.026052727,0.044688856,37383.66667,10828859.17,0.059821134,0.173595464,34814,12564848.33,0.138047912,0.011448739,-0.009566969,0.002523978,-0.011610298,-0.002517623,-0.401937901
288,288,20170306,39220,40220,39220,40080,12234850,9.35,1.25,14.08,0.994147514,0.985473613,0.976989262,0.959308574,0.99958891,0.999463366,1.000683615,0.996729415,39184,14063150,0.022866476,-0.130006435,39022,11641775,0.027112911,0.050943692,38645,12257482.5,0.037132876,-0.001846423,37469,10799410,0.069684272,0.132918372,34877.83333,12586873.33,0.149153952,-0.027967496,-0.010095911,0.003493014,-0.021457086,0.011610298,-0.037285482
289,289,20170307,39800,40320,39800,40200,10553250,9.35,1.25,14.08,0.999436001,0.98913267,0.979497158,0.963266935,0.998766053,0.998159338,0.999262312,0.995476006,39612,14367060,0.014843987,-0.265455145,39176,11948520,0.026138452,-0.116773458,38677,12342110,0.039377408,-0.144939561,37548.33333,10815236.67,0.07062009,-0.02422385,34939.66667,12574226.67,0.150554766,-0.160723734,-0.006986028,0.002985075,-0.009950249,0.002994012,-0.13744345
290,290,20170308,40200,40620,40140,40200,12140950,9.35,1.25,14.08,1.001070911,0.988882731,0.978455409,0.963546169,0.997465737,0.99615563,0.997009657,0.993364661,39964,13777510,0.005905315,-0.118784889,39302,12106355,0.02284871,0.00285759,38746,12247067.5,0.037526454,-0.008664727,37621.66667,10743210,0.068533203,0.130104503,35012.16667,12564914.58,0.148172302,-0.033741939,0,0.010447761,-0.001492537,0,0.150446545
291,291,20170309,40200,40300,40020,40200,14372250,9.35,1.25,14.08,1.002626803,0.989717973,0.978758826,0.964748865,0.998132364,0.996374121,0.9969975,0.993473661,40060,12402000,0.003494758,0.158865506,39392,12689635,0.020511779,0.132597589,38836,12111032.5,0.035122052,0.186707244,37698.33333,10805206.67,0.06636014,0.330122638,35103,12463855.42,0.145201265,0.153114307,0,0.002487562,-0.004477612,0,0.183782982
